Month,Orders
2021-10-06,87
2019-12-20,157
2020-05-30,163
2021-06-10,46
2020-03-24,33
2020-01-08,5
2019-08-25,158
2021-08-08,7
2019-12-01,78
2019-08-11,59
2019-08-15,52
2021-10-21,200
2019-01-12,130
2019-01-27,103
2020-01-24,52
2020-09-22,76
2020-04-09,92
2020-03-02,88
2021-04-11,29
2021-12-03,85
2021-06-20,56
2022-05-03,112
2022-05-19,187
2019-10-28,136
2020-10-25,175
2021-06-13,82
2019-07-04,87
2019-06-11,79
2020-01-18,30
2021-07-18,141
2022-04-22,146
2020-04-09,1
2020-03-07,151
2019-10-30,96
2019-10-12,81
2020-02-18,112
2020-02-27,17
2019-12-04,168
2020-02-18,20
2019-09-05,75
2020-05-31,54
2021-06-05,179
2020-10-29,9
2019-07-28,87
2020-05-28,29
2022-03-09,30
2022-10-04,87
2021-05-27,26
2019-11-15,32
2019-11-29,39
2021-09-18,191
2022-01-22,3
2019-12-28,68
2019-11-20,134
2020-11-08,107
2019-07-30,1
2019-05-30,142
2022-11-07,22
2020-09-26,51
2022-05-24,131
2021-04-29,198
2020-09-11,115
2020-12-17,123
2021-12-30,118
2021-10-11,47
2021-10-28,73
2021-06-02,56
2021-12-20,125
2021-01-30,145
2019-01-02,73
2022-06-27,189
2019-09-15,9
2021-07-23,129
2019-09-07,27
2021-12-05,164
2022-06-16,85
2019-12-28,158
2021-07-28,11
2020-10-18,169
2022-01-13,87
2019-01-15,119
2022-04-02,184
2022-05-06,10
2021-08-12,171
2020-12-25,80
2021-06-18,159
2022-02-19,82
2019-01-24,189
2020-06-05,59
2021-11-27,87
2020-05-29,176
2019-01-03,96
2019-09-22,184
2021-02-26,166
2021-06-20,81
2022-05-01,51
2019-12-23,6
2019-11-30,118
2022-03-13,1
2019-12-12,94
2020-01-06,84
2019-10-10,43
2020-07-30,179
2019-09-04,108
2019-09-29,25
2021-03-24,65
2021-11-18,116
2021-06-18,85
2021-03-30,49
2021-01-16,197
2020-10-21,24
2021-01-17,112
2019-02-11,94
2019-07-19,65
2019-07-12,187
2021-11-12,43
2022-07-08,51
2020-09-29,134
2019-12-16,15
2020-10-12,118
2022-08-20,70
2021-02-11,13
2020-10-01,190
2021-04-08,2
2019-08-29,69
2020-06-28,125
2022-11-15,173
2019-11-10,192
2020-05-05,148
2020-06-30,149
2019-09-12,27
2020-11-16,47
2020-06-29,68
2019-04-18,42
2021-09-28,73
2021-04-30,36
2020-02-27,133
2019-09-19,45
2022-10-20,188
2020-05-01,168
2021-01-17,57
2020-02-05,22
2020-10-24,30
2019-09-02,186
2020-01-29,182
2019-07-12,37
2020-04-19,121
2019-11-14,40
2020-11-18,166
2022-09-19,57
2019-04-08,26
2021-03-08,58
2019-02-28,56
2022-01-24,108
2019-05-15,200
2019-09-23,70
2021-08-10,181
2019-04-01,84
2020-10-17,10
2019-09-22,109
2021-02-16,106
2020-08-30,127
2022-09-30,84
2021-06-20,56
2020-06-17,197
2022-07-08,173
2021-05-30,70
2020-02-23,125
2021-07-13,178
2019-06-08,153
2021-10-17,20
2020-06-12,117
2019-05-26,185
2020-11-05,34
2021-11-27,117
2019-07-29,34
2019-05-16,138
2021-07-20,140
2022-09-06,184
2020-09-14,168
2020-10-10,190
2021-02-24,90
2020-07-29,78
2020-08-06,79
2021-08-17,89
2019-09-09,158
2022-02-21,27
2020-12-03,133
2021-12-05,104
2022-05-03,29
2022-10-09,177
2019-07-24,81
2021-06-01,129
2019-04-23,149
2022-03-29,63
2019-07-10,166
2021-11-11,172
2019-07-08,21
2022-10-30,153
2022-08-14,114
2020-12-16,88
2019-10-10,5
2021-09-21,30
2020-11-13,9
2019-09-16,199
2020-08-05,175
2019-06-04,106
2020-07-14,157
2020-02-10,197
2020-01-13,172
2021-11-10,18
2021-05-02,90
2019-10-02,193
2020-02-10,138
2019-10-16,29
2019-09-06,89
2019-03-22,31
2021-07-29,120
2022-09-21,46
2022-06-14,51
2019-08-31,143
2019-07-27,52
2021-04-09,134
2022-12-15,110
2021-04-19,19
2020-01-30,155
2022-10-17,88
2021-03-06,34
2022-08-29,155
2022-02-18,44
2022-07-31,65
2022-05-31,53
2022-03-22,162
2021-07-21,67
2019-08-23,157
2020-06-07,74
2022-06-03,175
2019-07-15,101
2021-08-06,121
2021-11-20,80
2019-03-06,174
2020-07-26,54
2019-04-22,200
2019-05-21,170
2022-07-14,187
2020-06-21,105
2021-03-03,31
2021-11-07,166
2019-09-04,79
2020-08-19,5
2022-10-15,50
2020-07-07,25
2021-01-23,24
2020-04-12,107
2021-02-02,112
2020-03-21,94
2021-01-26,3
2020-06-09,36
2021-03-30,45
2020-12-23,155
2021-09-16,92
2019-10-31,76
2019-12-19,133
2019-05-30,150
2022-12-25,52
2021-06-17,23
2022-03-08,134
2021-11-17,16
2020-05-31,91
2021-05-11,121
2020-09-18,188
2019-09-05,143
2022-09-19,79
2022-11-30,87
2021-01-01,70
2019-05-10,133
2019-11-16,194
2022-04-24,127
2021-09-11,83
2020-02-20,113
2021-05-20,110
2020-01-28,119
2020-11-01,15
2020-01-20,49
2019-07-28,22
2019-06-09,34
2021-05-26,75
2020-12-31,56
2019-06-20,187
2022-05-09,86
2021-01-26,85
2020-07-23,133
2020-04-02,130
2019-08-20,72
2019-08-24,188
2019-04-05,116
2020-02-06,94
2020-03-20,139
2019-12-05,39
2019-05-09,189
2021-01-07,58
2022-04-08,147
2021-03-22,96
2021-10-29,159
2021-03-21,182
2020-03-23,190
2021-12-02,181
2021-06-27,13
2020-08-20,183
2021-04-23,113
2020-06-27,161
2022-05-06,56
2020-12-09,192
2022-04-02,138
2020-12-08,28
2019-04-03,99
2021-07-17,111
2021-11-22,65
2019-02-02,170
2020-10-22,56
2022-01-17,121
2020-08-17,35
2019-06-24,177
2021-06-01,111
2019-07-17,60
2022-08-27,148
2022-10-30,119
2019-12-21,38
2019-07-12,28
2019-05-24,32
2020-12-17,83
2022-10-01,155
2020-05-17,60
2021-02-18,131
2020-10-22,194
2020-10-22,69
2021-05-19,65
2021-03-23,109
2021-03-11,143
2022-09-25,32
2019-05-04,151
2020-02-28,54
2019-11-07,13
2022-02-07,12
2021-11-21,21
2020-11-03,159
2019-04-17,129
2019-10-16,63
2021-05-29,2
2019-01-12,110
2019-07-10,134
2020-04-16,93
2021-12-30,79
2020-06-19,49
2021-01-28,102
2020-11-08,68
2021-09-08,154
2022-08-31,115
2021-09-10,123
2022-03-12,174
2021-07-09,151
2019-11-30,81
2021-12-04,160
2021-09-23,1
2019-12-13,72
2020-10-12,95
2020-11-22,40
2020-08-14,175
2020-02-07,175
2019-07-28,1
2021-08-29,86
2022-02-10,138
2022-01-23,42
2021-08-21,28
2019-10-26,63
2021-05-16,20
2019-12-31,125
2020-08-25,81
2021-12-31,121
2021-02-18,161
2021-05-19,5
2019-02-02,40
2022-04-03,15
2022-04-11,54
2020-11-19,160
2019-02-20,189
2020-03-24,30
2019-03-16,13
2021-04-22,29
2021-06-26,132
2022-06-25,171
2022-05-10,109
2019-10-03,152
2021-11-06,170
2022-10-23,85
2020-09-02,129
2022-11-14,68
2020-10-25,120
2021-01-08,171
2021-12-29,157
2022-06-17,34
2021-05-10,194
2019-06-28,39
2020-06-16,138
2022-10-08,145
2019-03-19,165
2021-04-13,95
2019-02-21,95
2022-01-25,194
2020-07-28,113
2019-06-22,174
2020-07-30,169
2019-12-06,24
2020-05-15,60
2021-06-18,195
2020-06-12,51
2022-07-14,3
2020-06-14,169
2020-06-07,177
2021-09-03,135
2021-05-27,104
2022-06-18,91
2019-09-23,9
2021-12-26,9
2020-07-11,88
2021-05-03,55
2020-11-25,37
2021-12-21,168
2020-12-24,67
2021-01-25,89
2020-12-11,74
2022-10-25,73
2019-09-12,1
2019-01-21,134
2020-05-02,104
2022-03-20,103
2020-11-27,17
2019-09-25,138
2021-12-18,101
2020-11-20,37
2022-08-27,85
2021-03-22,59
2019-05-19,138
2019-03-21,145
2022-05-29,3
2019-08-20,111
2019-04-07,37
2020-10-20,141
2022-05-01,70
2019-10-07,197
2022-11-22,66
2019-07-15,86
2020-01-19,153
2020-09-08,131
2020-02-16,148
2021-10-17,156
2022-09-17,19
2020-01-31,54
2019-06-11,96
2021-12-12,168
2019-10-05,200
2022-10-29,67
2021-07-08,120
2019-05-14,136
2021-01-11,59
2019-02-11,130
2022-12-03,77
2021-07-06,108
2020-09-12,36
2021-02-21,43
2021-02-03,65
2019-07-11,51
2022-05-29,140
2019-06-23,12
2019-04-10,86
2019-12-07,162
2020-11-18,6
2021-11-09,139
2022-03-24,129
2019-05-17,162
2021-05-30,122
2022-09-10,79
2020-09-11,34
2022-02-05,74
2021-08-14,109
2019-01-27,75
2019-08-03,4
2020-08-13,60
2019-05-28,194
2022-01-29,98
2020-08-17,185
2020-04-03,72
2020-06-30,1
2019-01-03,73
2022-09-25,156
2021-03-24,87
2019-09-12,193
2020-04-04,165
2022-12-19,162
2019-10-28,30
2022-03-27,10
2020-05-08,42
2022-08-02,151
2020-10-23,109
2019-09-01,28
2020-11-13,27
2020-01-08,41
2022-11-15,114
2022-05-17,118
2021-09-17,10
2020-04-13,42
2020-10-31,49
2019-06-06,162
2019-03-23,110
2020-07-22,92
2020-10-13,121
2021-09-30,82
2019-06-01,12
2021-10-27,198
2019-02-19,30
2022-09-30,75
2022-03-27,194
2020-02-09,157
2020-03-29,6
2022-11-29,95
2021-12-11,96
2020-04-13,191
2020-04-23,145
2020-07-06,9
2022-08-15,65
2022-12-26,133
2020-11-25,189
2020-03-22,163
2021-12-05,86
2019-07-10,120
2022-04-25,53
2022-05-24,113
2019-05-15,55
2022-10-17,128
2022-03-22,86
2022-08-16,170
2019-01-11,104
2019-07-31,158
2021-01-02,149
2021-03-31,23
2020-12-28,76
2022-10-31,177
2019-08-05,30
2021-10-13,109
2020-11-15,74
2021-11-22,166
2019-06-10,122
2022-06-19,32
2020-06-27,105
2019-10-01,189
2021-11-29,1
2021-06-04,104
2019-06-29,35
2020-05-06,38
2019-08-20,138
2020-04-22,100
2019-01-22,159
2021-09-13,95
2019-08-21,190
2020-09-21,92
2019-07-05,125
2020-10-18,38
2020-06-29,17
2019-03-22,63
2020-12-21,7
2021-11-10,92
2021-05-22,68
2019-03-13,134
2019-10-11,39
2020-06-05,87
2020-09-08,190
2022-03-07,164
2021-09-07,4
2021-07-22,50
2021-09-09,32
2020-03-13,147
2021-01-04,176
2021-06-12,177
2022-02-19,21
2020-08-01,92
2020-01-07,139
2022-04-25,135
2021-10-25,164
2020-08-11,23
2020-11-06,103
2020-04-04,117
2022-05-12,150
2020-10-27,5
2022-01-13,129
2020-08-22,26
2022-05-02,96
2019-09-09,146
2021-07-02,130
2021-06-08,142
2021-04-21,174
2020-04-06,44
2021-06-15,171
2021-05-31,51
2019-10-10,13
2022-09-28,168
2020-09-19,58
2020-09-06,16
2021-04-06,39
2020-09-10,84
2022-06-19,166
2022-06-10,37
2019-04-17,49
2021-02-08,57
2020-06-04,173
2022-07-30,56
2020-08-04,49
2020-09-08,159
2021-04-24,150
2020-08-26,95
2022-03-08,26
2019-08-02,151
2022-04-06,76
2021-12-11,94
2021-03-08,99
2019-08-08,123
2020-07-05,47
2022-08-24,170
2021-06-05,97
2022-11-20,52
2022-02-12,156
2020-03-22,49
2021-03-02,198
2019-10-05,196
2022-02-22,46
2020-05-02,9
2020-07-12,81
2019-10-06,141
2020-04-16,184
2022-08-27,148
2021-03-12,162
2019-07-30,32
2019-05-09,180
2021-10-12,109
2022-04-08,109
2020-03-10,32
2021-09-01,29
2022-12-17,51
2019-06-22,26
2022-04-29,73
2022-06-10,152
2022-06-15,165
2022-08-12,193
2020-02-24,172
2020-03-21,197
2020-09-07,187
2020-08-11,24
2022-09-09,110
2022-05-15,170
2021-02-11,195
2019-12-30,40
2019-05-30,164
2020-05-27,157
2020-07-23,176
2019-10-13,25
2021-05-17,110
2021-05-06,9
2022-05-29,168
2021-09-08,183
2022-06-30,23
2020-07-08,150
2021-12-29,159
2020-09-12,152
2020-11-16,118
2020-09-12,85
2022-08-05,39
2019-03-06,146
2021-07-30,51
2021-12-15,25
2021-11-19,181
2022-12-14,180
2022-06-30,184
2021-10-25,57
2022-05-28,59
2020-12-12,182
2021-01-13,125
2022-09-24,192
2021-06-10,98
2021-05-17,62
2022-02-12,168
2022-10-13,93
2022-12-08,27
2021-12-27,107
2019-09-14,48
2020-12-14,140
2021-04-25,41
2019-01-08,49
2021-07-17,2
2021-06-23,108
2019-05-12,137
2019-09-06,124
2020-03-01,187
2021-05-26,100
2021-08-31,83
2022-03-23,156
2021-05-17,112
2020-03-17,61
2019-04-14,171
2019-05-26,136
2019-10-08,44
2019-05-11,14
2019-12-05,79
2019-11-06,174
2019-09-14,60
2022-02-21,100
2020-12-21,166
2022-11-03,51
2020-01-06,2
2019-09-20,115
2021-09-28,129
2021-01-02,9
2022-06-15,8
2021-04-16,104
2019-05-23,31
2019-09-30,11
2021-09-30,107
2019-05-29,192
2022-08-03,133
2020-01-23,87
2022-04-01,128
2019-10-15,31
2020-03-18,148
2019-02-22,195
2022-10-31,9
2022-09-22,152
2020-02-28,195
2021-08-12,112
2020-07-17,42
2019-09-21,154
2020-07-19,44
2019-02-12,70
2019-05-30,68
2022-06-13,78
2019-09-10,13
2021-11-19,5
2021-05-30,9
2019-09-08,12
2020-12-24,168
2019-03-27,35
2021-08-26,162
2020-11-25,30
2022-07-18,75
2022-01-26,161
2020-11-26,129
2021-10-24,7
2019-06-02,178
2020-01-01,121
2022-09-14,59
2021-09-19,145
2021-09-13,91
2021-07-19,53
2021-05-15,167
2021-11-17,165
2019-09-28,46
2022-07-23,103
2019-02-22,115
2022-02-10,7
2020-08-26,129
2019-05-21,190
2019-11-16,82
2022-08-29,185
2020-12-25,186
2019-08-15,150
2020-10-02,19
2020-05-30,194
2020-02-10,26
2020-06-23,65
2021-04-28,42
2019-08-18,106
2019-08-08,183
2020-04-15,10
2021-10-16,101
2021-05-12,171
2020-06-24,147
2020-02-23,130
2022-11-14,24
2019-10-18,124
2020-09-09,80
2021-08-15,99
2020-10-06,96
2020-01-12,117
2021-06-22,176
2020-06-08,187
2021-08-29,101
2021-11-16,108
2019-07-19,28
2020-05-30,71
2020-01-08,92
2019-01-06,140
2020-05-24,138
2019-01-21,11
2019-09-18,127
2021-05-18,198
2019-11-28,179
2022-06-22,53
2021-11-22,122
2019-05-23,122
2019-04-11,25
2019-08-24,18
2019-12-01,106
2019-05-06,55
2022-10-14,143
2022-04-30,52
2020-01-16,71
2022-02-22,4
2021-06-27,113
2021-09-19,134
2020-01-18,90
2022-08-14,74
2020-02-10,89
2022-09-01,47
2019-12-23,132
2021-05-23,155
2019-12-29,10
2019-07-01,16
2021-12-03,157
2019-08-15,131
2019-09-27,53
2022-09-03,39
2019-09-27,54
2021-05-20,191
2021-08-02,50
2021-05-11,166
2022-03-18,98
2019-03-04,199
2021-12-11,114
2019-10-06,58
2020-05-18,155
2022-11-30,152
2020-12-16,54
2019-03-06,94
2020-06-29,85
2020-05-08,88
2020-12-11,183
2020-05-25,147
2022-03-28,172
2021-11-21,127
2019-12-31,44
2021-07-03,176
2022-10-20,105
2020-11-23,60
2021-11-09,196
2022-02-01,38
2021-06-05,123
2019-09-12,31
2021-06-03,183
2020-12-18,111
2022-12-23,68
2022-09-04,145
2022-11-06,173
2019-09-09,35
2019-02-20,136
2022-05-12,197
2021-04-13,34
2019-02-08,118
2021-03-29,198
2019-07-13,41
2019-03-25,166
2020-06-11,96
2019-05-26,9
2021-06-09,92
2022-08-02,141
2019-06-24,167
2022-09-21,193
2021-10-26,73
2021-09-10,196
2020-03-26,84
2022-09-04,136
2021-03-16,200
2021-06-08,106
2022-03-07,71
2022-06-24,171
2022-04-02,106
2021-04-30,183
2021-10-19,104
2021-08-08,90
2019-07-19,150
2022-10-05,65
2019-01-29,141
2020-07-09,140
2019-09-24,199
2022-05-11,98
2022-09-19,4
2021-02-09,92
2021-02-06,135
2020-10-01,57
2022-10-13,66
2021-02-07,114
2019-11-11,29
2020-11-27,82
2021-01-08,13
2019-02-20,173
2019-11-08,101
2021-01-28,58
2019-02-18,198
2019-02-07,10
2021-01-06,11
2021-05-27,70
2021-02-23,177
2021-02-11,79
2021-02-24,188
2019-02-18,149
2020-02-17,165
2022-04-15,164
2020-11-19,156
2022-04-07,118
2022-03-11,16
2020-05-22,165
2020-07-31,180
2021-02-13,123
2019-09-26,83
2019-06-29,112
2020-11-12,65
2019-10-10,165
2020-12-28,153
2022-10-12,62
2020-03-26,98
2020-04-11,189
2019-10-11,140
2021-11-18,174
2020-08-14,95
2020-12-21,64
2021-01-24,6
2020-09-27,48
2022-06-15,112
2020-02-28,200
2019-10-22,184
2022-01-04,50
2021-06-29,15
2019-11-09,197
2021-04-19,171
2021-01-15,54
2022-06-07,113
2019-09-30,194
2021-04-09,162
2022-09-23,176
2022-01-03,151
2020-06-25,55
2021-08-05,146
2020-10-10,33
2021-11-28,62
2019-01-04,98
2021-05-18,65
2019-12-12,73
2022-12-03,25
2020-12-06,41
2019-12-09,1
2022-02-08,190
2019-12-20,16
2021-01-24,74
2021-02-22,70
2019-09-15,27
2022-01-08,21
2020-01-13,73
2022-11-03,55
2021-05-16,44
2022-03-13,136
2022-07-11,195
2021-02-22,99
2021-06-16,184
2022-06-22,179
2019-07-19,107
2021-11-24,161
2019-12-03,79
2022-11-29,145
2021-01-09,133
2019-04-25,105
2020-01-22,187
2019-12-07,180
2021-05-21,93
2019-12-15,3
2019-03-02,74
2020-12-14,57
2021-02-02,190
2022-03-07,71
2022-08-07,59
2022-02-12,67
2020-06-03,160
2021-05-13,177
2020-09-16,117
2021-05-30,186
2020-09-25,13
2021-07-11,95
2022-10-20,30
2019-05-05,132
2020-10-02,58
2022-06-13,140
2019-11-14,186
2022-11-21,20
2022-03-08,118
2022-01-28,151
2022-11-09,64
2021-01-08,155
2019-06-17,151
2020-03-21,164
2022-10-04,8
2019-02-05,12
2021-01-12,82
2022-07-21,103
2019-02-01,167
2020-11-12,70
2020-07-01,91
2019-05-22,8
2020-03-12,20
2021-06-10,176
2021-05-10,137
2022-07-28,169
2020-11-30,15
2021-11-08,73
2020-03-01,37
2020-02-02,139
2019-04-25,78
2019-03-31,39
2022-10-15,117
2022-05-27,8
2020-09-10,132
2019-09-07,49
2021-11-15,91
2020-09-27,178
2021-05-21,104
2020-05-16,8
2019-07-16,14
2020-02-27,159
2020-04-21,28
2022-06-23,34
2020-04-24,53
2022-01-02,102
2019-03-14,180
2022-09-05,136
2020-02-17,52
2022-12-13,56
2022-08-11,92
2022-01-02,147
2020-08-28,76
2020-03-03,26
2019-06-10,33
2021-08-01,53
2021-11-28,35
2021-11-08,23
2022-05-10,106
2020-08-07,159
2021-06-20,62
2020-02-28,95
2022-12-13,77
2020-01-31,63
2020-07-18,69
2022-05-14,192
2019-03-03,39
2020-12-24,14
2022-03-06,74
2020-12-05,56
2022-10-24,81
2021-09-24,11
2022-02-06,165
2020-08-26,187
2022-11-10,200
2022-05-31,73
2020-08-21,3
2022-09-14,51
2021-03-03,140
2022-06-19,137
2020-10-31,56
2022-07-20,92
2019-10-19,171
2020-08-30,23
2020-12-25,11
2020-01-16,77
2021-10-12,51
2020-07-11,74
2020-06-19,72
2019-06-15,94
2022-07-23,154
2020-11-23,150
2019-06-18,196
2022-04-24,53
2019-06-16,14
2022-09-26,145
2020-12-21,11
2022-03-20,68
2021-11-07,84
2021-11-13,176
2020-12-26,38
2019-01-12,75
2021-03-08,69
2020-05-06,101
2019-04-08,57
2021-11-11,91
2020-03-01,101
2019-03-05,124
2019-09-24,144
2021-08-20,36
2019-02-04,170
2022-08-16,102
2022-05-15,57
2022-04-24,134
2020-03-15,59
2022-01-16,14
2020-03-06,188
2021-06-13,34
2022-07-30,74
2019-04-29,15
2022-10-20,22
2022-08-27,53
2022-12-04,173
2019-06-07,166
2019-09-15,68
2022-09-23,28
2022-11-19,81
2019-02-12,29
2019-01-21,79
2019-09-21,71
2022-06-06,59
2020-10-12,82
2019-04-04,76
2022-07-05,155
2020-07-17,137
2019-06-23,78
2019-01-30,90
2019-12-01,182
2022-01-13,172
2021-11-03,83
2019-10-07,126
2021-07-04,16
2019-04-20,93
2020-11-10,23
2021-12-15,18
2022-08-02,50
2019-04-19,173
2020-07-30,168
2022-03-27,75
2022-11-25,124
2021-11-23,111
2022-09-28,138
2021-12-10,20
2022-04-27,107
2019-08-21,146
2022-11-23,173
2019-01-01,66
2019-10-07,198
2020-08-30,2
2021-12-09,63
2022-07-13,188
2022-09-22,187
2021-12-01,173
2022-07-24,124
2019-07-20,13
2020-02-27,14
2020-03-23,79
2019-04-23,108
2021-08-02,109
2021-12-06,105
2020-07-01,117
2020-11-16,77
2022-07-21,128
2021-05-08,192
2020-04-03,150
2021-05-06,128
2021-07-07,155
2020-04-23,112
2020-02-11,39
2020-06-26,155
2021-10-25,167
2022-02-12,8
2022-03-23,172
2019-04-19,163
2019-06-26,31
2020-09-12,7
2020-11-21,42
2019-02-16,159
2022-06-07,27
2022-07-13,2
2022-05-29,95
2020-11-18,180
2021-01-28,162
2020-03-09,107
2019-04-26,97
2021-01-16,20
2020-11-14,134
2020-01-05,103
2022-03-19,141
2019-01-15,42
2020-08-27,165
2020-03-17,64
2020-01-16,81
2021-02-06,9
2020-05-25,3
2021-10-07,94
2020-09-21,95
2019-08-09,174
2019-12-02,57
2019-08-31,1
2020-04-01,195
2022-10-24,18
2021-06-02,13
2020-03-28,129
2021-10-19,65
2020-12-07,62
2021-01-15,165
2021-07-22,186
2022-09-03,21
2020-06-01,155
2019-12-27,125
2021-11-23,22
2019-10-16,186
2020-03-14,123
2019-07-17,64
2022-09-27,12
2022-11-24,87
2020-09-10,90
2020-12-07,23
2021-08-03,170
2019-01-05,50
2022-06-26,158
2020-01-11,160
2019-02-07,51
2022-02-28,10
2021-04-02,175
2019-07-02,131
2021-04-12,156
2022-07-10,197
2022-02-06,3
2019-11-24,59
2021-10-16,191
2020-05-30,122
2019-01-16,165
2019-06-03,154
2022-01-07,4
2019-03-30,133
2022-11-02,50
2021-12-13,49
2021-08-30,36
2019-11-16,105
2022-02-05,88
2020-04-14,10
2020-12-18,64
2022-09-25,139
2021-03-01,100
2020-02-19,153
2021-12-30,160
2020-05-21,146
2021-08-16,28
2022-10-22,187
2019-03-20,86
2020-10-21,39
2022-12-04,28
2022-11-22,44
2021-11-23,54
2021-06-25,61
2020-12-03,108
2019-04-24,72
2019-11-28,151
2022-08-03,61
2021-02-15,164
2021-12-06,87
2020-02-05,171
2020-03-27,125
2022-05-17,91
2022-05-01,97
2021-03-16,105
2020-08-17,116
2019-07-30,105
2020-08-21,141
2020-04-01,200
2022-05-30,109
2020-01-04,36
2019-08-17,141
2022-12-18,75
2021-07-12,121
2019-11-01,20
2021-03-18,86
2021-11-12,64
2021-08-18,191
2021-12-19,138
2020-06-06,175
2021-12-06,156
2022-07-01,100
2021-06-13,173
2021-10-11,194
2021-02-07,126
2020-06-12,98
2022-11-22,43
2022-10-27,80
2020-06-08,95
2021-05-11,66
2019-08-01,125
2021-11-06,192
2019-09-12,114
2022-03-28,18
2022-06-04,197
2021-07-04,119
2019-03-25,127
2019-12-06,19
2021-03-24,117
2019-01-04,179
2022-09-21,144
2019-09-17,86
2020-11-23,101
2020-04-24,171
2021-08-20,69
2019-03-26,148
2019-02-16,116
2021-11-11,67
2021-10-09,22
2022-06-17,91
2020-02-18,192
2020-03-16,55
2019-01-24,49
2020-09-08,116
2019-05-24,48
2022-03-10,67
2020-11-26,20
2021-08-28,140
2021-09-11,157
2022-05-29,43
2022-12-07,114
2022-07-18,48
2019-06-17,164
2019-05-09,61
2019-04-02,152
2021-01-05,18
2019-02-12,94
2019-08-18,103
2020-11-10,26
2019-12-04,140
2019-02-05,191
2020-01-25,148
2022-09-02,162
2020-11-23,67
2021-02-13,63
2019-12-27,68
2021-03-22,168
2022-03-04,116
2020-10-27,127
2019-08-10,9
2020-01-05,36
2020-03-08,85
2019-01-13,58
2020-07-09,136
2022-02-23,74
2020-06-26,196
2022-12-13,23
2019-03-15,19
2022-12-08,151
2020-02-09,147
2019-01-17,146
2019-08-23,198
2021-07-09,193
2019-09-01,131
2019-04-05,83
2022-03-06,80
2020-12-01,197
